ts,role,idx,cpu_pct,cpu_us,cpu_sy,cpu_id
1781733626,node,0,65.9,50.0,0.0,0.0
1781733627,node,2,79.8,0.0,NA,0.0
1781733627,node,1,79.7,0.0,50.0,0.0
1781733627,gateway,2,111,100.0,0.0,0.0
1781733627,gateway,1,101,33.3,66.7,0.0
1781733627,node,3,54.6,50.0,50.0,0.0
1781733627,gateway,3,108,33.3,33.3,0.0
1781733627,gateway,4,104,33.3,33.3,0.0
1781733627,node,4,80.5,0.0,0.0,0.0
1781733635,gateway,2,113,50.0,0.0,0.0
1781733635,node,1,80.7,50.0,25.0,25.0
1781733635,node,2,81.0,100.0,0.0,0.0
1781733635,gateway,4,105,0.0,0.0,NA
1781733635,node,0,66.8,50.0,50.0,0.0
1781733635,gateway,1,103,0.0,NA,0.0
1781733635,gateway,0,112,100.0,0.0,0.0
1781733635,gateway,3,110,33.3,0.0,0.0
1781733635,node,3,55.6,50.0,50.0,0.0
1781733635,node,4,82.4,60.0,20.0,0.0
1781733643,node,0,67.8,100.0,0.0,0.0
1781733643,gateway,4,107,50.0,50.0,0.0
1781733643,node,2,82.0,33.3,0.0,33.3
1781733643,gateway,1,105,0.0,50.0,0.0
1781733643,node,3,56.6,100.0,0.0,0.0
1781733643,gateway,3,111,50.0,50.0,0.0
1781733643,gateway,2,114,50.0,50.0,0.0
1781733643,gateway,0,113,100.0,0.0,0.0
1781733643,node,1,82.0,33.3,66.7,0.0
1781733643,node,4,84.3,0.0,50.0,0.0
1781733651,node,1,82.9,33.3,33.3,33.3
1781733651,node,3,57.6,50.0,50.0,0.0
1781733651,gateway,4,108,57.1,42.9,0.0
1781733651,gateway,1,106,100.0,0.0,0.0
1781733651,gateway,0,115,60.0,20.0,0.0
1781733651,gateway,2,116,50.0,50.0,0.0
1781733651,node,4,86.3,0.0,33.3,0.0
1781733651,node,2,83.5,50.0,50.0,0.0
1781733651,gateway,3,113,0.0,NA,0.0
1781733651,node,0,68.9,100.0,0.0,0.0
1781733660,node,3,58.4,50.0,50.0,0.0
1781733660,node,1,83.8,0.0,0.0,NA
1781733660,gateway,1,107,50.0,50.0,0.0
1781733660,gateway,4,110,66.7,33.3,0.0
1781733660,node,2,84.5,50.0,50.0,0.0
1781733660,node,0,69.7,50.0,50.0,0.0
1781733660,gateway,3,115,50.0,0.0,0.0
1781733660,gateway,2,117,100.0,0.0,0.0
1781733660,gateway,0,116,0.0,NA,0.0
1781733660,node,4,88.6,66.7,33.3,0.0
1781733668,gateway,2,118,40.0,20.0,0.0
1781733669,gateway,3,116,25.0,50.0,0.0
1781733669,gateway,4,111,100.0,0.0,0.0
1781733669,node,3,59.2,100.0,0.0,0.0
1781733669,node,1,84.8,50.0,0.0,50.0
1781733669,node,4,90.7,50.0,25.0,0.0
1781733669,node,0,70.7,66.7,33.3,0.0
1781733669,gateway,1,109,100.0,0.0,0.0
1781733669,gateway,0,117,50.0,0.0,0.0
1781733669,node,2,86.0,50.0,50.0,0.0
1781733677,node,1,85.6,33.3,33.3,0.0
1781733677,gateway,1,110,33.3,66.7,0.0
1781733677,node,0,71.5,50.0,50.0,0.0
1781733677,gateway,3,117,66.7,33.3,0.0
1781733677,node,2,87.1,33.3,33.3,0.0
1781733677,node,3,59.8,0.0,NA,0.0
1781733677,gateway,2,120,0.0,NA,0.0
1781733677,gateway,4,113,50.0,25.0,0.0
1781733677,node,4,92.8,66.7,33.3,0.0
1781733677,gateway,0,119,50.0,0.0,0.0
1781733686,node,1,86.3,0.0,NA,0.0
1781733686,gateway,2,121,50.0,50.0,0.0
1781733686,node,0,72.3,100.0,0.0,0.0
1781733686,node,2,88.0,66.7,0.0,0.0
1781733686,gateway,3,119,66.7,33.3,0.0
1781733686,node,3,60.3,25.0,50.0,25.0
1781733686,gateway,1,111,75.0,25.0,0.0
1781733686,gateway,4,114,33.3,66.7,0.0
1781733686,gateway,0,120,50.0,25.0,0.0
1781733686,node,4,94.5,50.0,0.0,0.0
1781733694,node,3,60.6,0.0,NA,0.0
1781733694,node,0,72.5,0.0,0.0,NA
1781733694,node,2,88.4,50.0,50.0,0.0
1781733694,gateway,4,116,0.0,NA,0.0
1781733694,gateway,2,122,0.0,NA,0.0
1781733694,node,1,86.6,0.0,NA,0.0
1781733694,node,4,95.8,0.0,NA,0.0
1781733694,gateway,1,113,0.0,NA,0.0
1781733694,gateway,3,120,33.3,33.3,0.0
1781733694,gateway,0,121,0.0,NA,0.0
1781733702,node,0,72.5,50.0,50.0,0.0
1781733702,node,2,88.6,0.0,NA,0.0
1781733702,node,4,96.2,100.0,0.0,0.0
1781733703,gateway,3,122,33.3,33.3,0.0
1781733703,gateway,0,123,40.0,20.0,0.0
1781733703,gateway,1,115,50.0,25.0,0.0
1781733703,gateway,2,124,100.0,0.0,0.0
1781733703,node,3,60.5,0.0,NA,0.0
1781733703,gateway,4,117,71.4,28.6,0.0
1781733704,node,1,86.5,0.0,50.0,50.0
1781733712,node,3,60.4,0.0,33.3,0.0
1781733712,node,2,88.9,50.0,50.0,0.0
1781733712,gateway,2,126,33.3,33.3,0.0
1781733712,node,0,72.6,100.0,0.0,0.0
1781733712,node,1,86.5,50.0,50.0,0.0
1781733712,gateway,3,124,40.0,60.0,0.0
1781733712,node,4,96.9,25.0,25.0,25.0
1781733712,gateway,1,117,0.0,NA,0.0
1781733712,gateway,4,119,75.0,25.0,0.0
1781733712,gateway,0,125,66.7,33.3,0.0
1781733720,gateway,1,118,100.0,0.0,0.0
1781733720,node,0,73.4,50.0,50.0,0.0
1781733720,gateway,0,126,66.7,33.3,0.0
1781733720,gateway,4,120,50.0,50.0,0.0
1781733720,node,1,87.2,50.0,50.0,0.0
1781733720,node,2,89.7,50.0,0.0,0.0
1781733721,node,4,98.4,0.0,NA,0.0
1781733721,gateway,3,125,0.0,66.7,0.0
1781733721,node,3,61.2,50.0,25.0,0.0
1781733721,gateway,2,127,50.0,50.0,0.0
1781733728,node,3,61.7,50.0,0.0,50.0
1781733728,gateway,3,126,50.0,0.0,0.0
1781733728,gateway,2,128,60.0,20.0,0.0
1781733729,gateway,4,122,0.0,NA,0.0
1781733729,node,1,87.8,100.0,0.0,0.0
1781733729,node,4,99.7,50.0,50.0,0.0
1781733729,gateway,0,127,50.0,50.0,0.0
1781733729,gateway,1,119,50.0,50.0,0.0
1781733729,node,2,90.9,0.0,NA,0.0
1781733729,node,0,74.3,100.0,0.0,0.0
1781733737,node,0,73.0,50.0,50.0,0.0
1781733737,gateway,4,119,0.0,0.0,NA
1781733737,gateway,0,125,100.0,0.0,0.0
1781733737,node,1,86.5,0.0,0.0,NA
1781733737,node,4,98.1,0.0,0.0,NA
1781733737,node,3,60.7,0.0,50.0,50.0
1781733737,gateway,3,124,0.0,0.0,NA
1781733737,node,2,89.4,0.0,0.0,NA
1781733737,gateway,2,126,0.0,0.0,NA
1781733737,gateway,1,117,0.0,0.0,NA
